PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,PlaytimeCategory,PurchaseStatus
40266,45,Female,USA,Strategy,10,0,Easy,3,58,51,36,Low,Medium,No Purchase
40267,36,Male,USA,Strategy,20,0,Easy,11,132,91,35,High,Medium,No Purchase
40268,41,Male,Asia,Sports,1,0,Easy,5,165,86,1,Medium,Low,No Purchase
40269,16,Male,Asia,Sports,1,0,Easy,16,84,24,49,Medium,Low,No Purchase
40270,36,Female,USA,Action,17,0,Easy,3,101,84,19,Medium,Medium,No Purchase
40271,31,Male,USA,RPG,16,0,Easy,17,73,74,19,Medium,Medium,No Purchase
40272,34,Female,USA,Strategy,7,1,Medium,3,39,55,42,Low,Low,Purchased
40273,38,Male,USA,Strategy,5,0,Easy,17,14,61,28,Low,Low,No Purchase
40274,45,Male,Europe,RPG,13,0,Medium,13,165,45,46,High,Medium,No Purchase
40275,22,Male,USA,Action,15,0,Hard,14,72,35,20,Medium,Medium,No Purchase
40276,19,Female,Europe,Simulation,20,0,Easy,0,54,74,40,Low,Medium,No Purchase
40277,16,Male,USA,Action,9,0,Medium,15,126,77,5,High,Low,No Purchase
40278,18,Male,Europe,Action,4,0,Easy,6,97,26,49,Medium,Low,No Purchase
40279,49,Male,Europe,Simulation,2,0,Medium,1,170,92,31,Low,Low,No Purchase
40280,48,Female,Europe,Sports,8,0,Hard,2,173,67,2,Medium,Low,No Purchase
40281,17,Female,USA,RPG,8,0,Easy,6,117,17,7,Medium,Low,No Purchase
40282,34,Male,Asia,Action,23,0,Easy,17,160,18,37,High,Medium,No Purchase
40283,23,Male,Asia,Sports,6,1,Hard,8,131,19,31,Medium,Low,Purchased
40284,20,Male,Europe,Simulation,21,0,Easy,9,100,34,14,Medium,Medium,No Purchase
40285,19,Male,USA,RPG,20,0,Easy,10,150,22,30,High,Medium,No Purchase
40286,49,Female,USA,Strategy,15,0,Medium,19,162,83,32,High,Medium,No Purchase
40287,45,Female,USA,Simulation,4,1,Easy,9,16,10,25,Low,Low,Purchased
40288,27,Male,Other,Sports,2,1,Easy,9,39,51,0,Medium,Low,Purchased
40289,40,Male,Asia,Action,2,1,Easy,17,65,20,4,Medium,Low,Purchased
40290,36,Male,USA,Strategy,0,0,Medium,12,134,84,12,Low,Low,No Purchase
40291,46,Female,USA,Action,17,0,Easy,5,177,80,19,Medium,Medium,No Purchase
40292,29,Male,USA,Action,10,0,Easy,4,107,45,3,Medium,Medium,No Purchase
40293,25,Male,USA,Strategy,20,0,Medium,19,53,89,10,Medium,Medium,No Purchase
40294,30,Male,Asia,Sports,11,1,Easy,2,79,11,1,Low,Medium,Purchased
40295,20,Male,Europe,Sports,19,0,Easy,5,130,72,27,Medium,Medium,No Purchase
40296,25,Female,Asia,Simulation,17,1,Hard,13,36,25,49,Medium,Medium,Purchased
40297,24,Male,Other,Sports,5,1,Medium,5,74,96,7,Medium,Low,Purchased
40298,30,Female,USA,Sports,6,0,Medium,16,117,93,22,High,Low,No Purchase
40299,26,Female,Europe,Sports,1,1,Hard,17,25,67,18,Medium,Low,Purchased
40300,21,Male,Asia,Action,13,1,Medium,10,133,33,11,Medium,Medium,Purchased
40301,41,Male,Europe,Action,10,0,Medium,9,112,62,5,Medium,Medium,No Purchase
40302,38,Male,USA,Strategy,21,0,Medium,7,87,37,31,Medium,Medium,No Purchase
40303,29,Female,Other,RPG,1,0,Easy,6,21,32,42,Low,Low,No Purchase
40304,20,Female,Europe,Strategy,24,0,Medium,8,143,8,27,Medium,Medium,No Purchase
40305,33,Female,USA,Action,16,1,Hard,2,171,9,0,High,Medium,Purchased
40306,22,Female,Europe,RPG,20,0,Easy,10,11,86,22,Low,Medium,No Purchase
40307,27,Female,USA,Strategy,6,0,Easy,11,87,42,17,Medium,Low,No Purchase
40308,47,Female,Asia,Sports,24,0,Easy,8,33,48,0,Low,Medium,No Purchase
40309,46,Female,USA,Strategy,1,0,Easy,16,142,21,20,High,Low,No Purchase
40310,42,Male,USA,Simulation,8,0,Hard,6,116,83,21,Medium,Low,No Purchase
40311,24,Male,USA,Simulation,14,0,Easy,13,158,53,43,High,Medium,No Purchase
40312,47,Female,Asia,Simulation,11,0,Easy,19,48,93,49,Medium,Medium,No Purchase
40313,15,Male,Asia,Action,20,0,Hard,19,27,98,15,Medium,Medium,No Purchase
40314,35,Female,Asia,RPG,20,0,Easy,15,142,43,29,High,Medium,No Purchase
40315,19,Male,Asia,Strategy,2,0,Easy,8,161,10,21,Medium,Low,No Purchase
40316,15,Male,Other,RPG,17,0,Medium,11,31,26,22,Medium,Medium,No Purchase
40317,35,Female,USA,Sports,16,0,Easy,3,112,28,32,Medium,Medium,No Purchase
40318,39,Male,Asia,Action,20,0,Easy,0,109,66,29,Low,Medium,No Purchase
40319,34,Female,Europe,Simulation,7,0,Hard,13,151,80,48,High,Low,No Purchase
40320,23,Male,Asia,Strategy,22,0,Hard,17,40,18,18,Medium,Medium,No Purchase
40321,30,Female,Europe,Sports,2,1,Easy,5,76,4,18,Medium,Low,Purchased
40322,42,Male,Europe,Strategy,23,0,Easy,3,148,13,11,Medium,Medium,No Purchase
40323,38,Male,USA,Simulation,21,1,Medium,1,101,65,23,Low,Medium,Purchased
40324,30,Female,Europe,Action,6,0,Medium,7,41,40,40,Medium,Low,No Purchase
40325,28,Male,Other,Simulation,0,0,Easy,8,13,21,24,Low,Low,No Purchase
40326,48,Male,Europe,Sports,2,0,Medium,4,121,16,20,Low,Low,No Purchase
40327,38,Male,Europe,Sports,20,0,Hard,17,58,26,13,Medium,Medium,No Purchase
40328,25,Male,USA,Action,10,1,Easy,15,65,91,32,Medium,Medium,Purchased
40329,15,Female,Asia,RPG,16,0,Easy,19,130,63,40,High,Medium,No Purchase
40330,26,Male,Other,Action,16,0,Medium,14,79,78,16,Medium,Medium,No Purchase
40331,35,Male,USA,Action,17,0,Easy,3,29,97,25,Low,Medium,No Purchase
40332,23,Female,Europe,Sports,0,0,Hard,15,166,45,19,High,Low,No Purchase
40333,17,Male,Europe,Simulation,2,0,Easy,18,156,34,27,High,Low,No Purchase
40334,30,Male,Asia,Strategy,7,0,Easy,14,120,60,34,High,Low,No Purchase
40335,18,Male,Europe,Action,18,0,Easy,9,173,55,49,High,Medium,No Purchase
40336,40,Male,Europe,Strategy,12,0,Easy,11,113,53,39,Medium,Medium,No Purchase
40337,27,Female,USA,Sports,12,0,Easy,7,23,23,5,Low,Medium,No Purchase
40338,34,Female,Europe,Strategy,7,1,Medium,17,91,64,20,High,Low,Purchased
40339,33,Female,USA,RPG,17,0,Easy,8,95,17,3,Medium,Medium,No Purchase
40340,41,Female,Other,Strategy,8,1,Easy,1,102,46,8,Low,Low,Purchased
40341,16,Female,Europe,Sports,13,1,Easy,6,139,96,14,Medium,Medium,Purchased
40342,24,Female,USA,Strategy,17,0,Hard,13,116,24,46,High,Medium,No Purchase
40343,39,Female,Other,RPG,15,0,Hard,18,140,82,24,High,Medium,No Purchase
40344,33,Male,Europe,Action,6,0,Hard,5,153,83,9,Medium,Low,No Purchase
40345,29,Male,Asia,RPG,13,1,Medium,16,170,1,49,High,Medium,Purchased
40346,38,Male,Other,Action,9,0,Hard,6,54,46,6,Low,Low,No Purchase
40347,30,Male,Asia,RPG,1,1,Medium,19,55,65,1,Medium,Low,Purchased
40348,31,Male,Other,Sports,4,0,Easy,4,36,23,48,Low,Low,No Purchase
40349,30,Female,USA,RPG,17,0,Medium,9,30,76,28,Medium,Medium,No Purchase
40350,32,Male,USA,Sports,12,1,Medium,6,16,33,37,Low,Medium,Purchased
40351,18,Male,Other,Sports,6,0,Hard,19,144,47,30,High,Low,No Purchase
40352,16,Male,Europe,RPG,1,0,Medium,2,54,35,28,Low,Low,No Purchase
40353,45,Male,Asia,Strategy,11,1,Hard,4,179,84,10,Medium,Medium,Purchased
40354,16,Male,Europe,Sports,8,0,Easy,6,111,26,29,Medium,Low,No Purchase
40355,16,Male,Asia,Simulation,9,0,Medium,8,176,20,15,Medium,Low,No Purchase
40356,29,Male,USA,Strategy,7,0,Hard,6,160,24,27,Medium,Low,No Purchase
40357,43,Male,USA,Strategy,23,0,Hard,7,27,80,17,Low,Medium,No Purchase
40358,48,Female,Other,RPG,19,1,Medium,10,42,36,1,Medium,Medium,Purchased
40359,46,Female,Europe,Strategy,8,0,Easy,13,118,86,1,High,Low,No Purchase
40360,35,Male,USA,Simulation,13,0,Easy,12,51,67,5,Medium,Medium,No Purchase
40361,44,Female,Other,RPG,14,0,Easy,0,36,80,21,Low,Medium,No Purchase
40362,38,Female,Other,Simulation,5,0,Easy,9,30,11,16,Low,Low,No Purchase
40363,28,Male,Europe,Action,19,0,Medium,0,124,44,44,Low,Medium,No Purchase
40364,42,Male,Europe,Action,21,0,Easy,12,53,42,29,Medium,Medium,No Purchase
40365,28,Female,Other,Sports,15,1,Medium,7,151,16,43,Medium,Medium,Purchased
40366,48,Male,USA,Strategy,21,0,Medium,0,40,24,18,Low,Medium,No Purchase
40367,28,Male,Europe,Simulation,14,0,Easy,15,115,5,43,High,Medium,No Purchase
40368,39,Male,Asia,RPG,14,1,Medium,9,100,23,40,Medium,Medium,Purchased
40369,26,Male,Asia,Action,12,0,Medium,13,43,61,11,Medium,Medium,No Purchase
40370,34,Male,Asia,RPG,10,1,Hard,1,94,42,4,Low,Medium,Purchased
40371,21,Male,Asia,Simulation,13,0,Easy,5,93,50,48,Medium,Medium,No Purchase
40372,29,Male,USA,Strategy,23,1,Easy,7,157,30,42,Medium,Medium,Purchased
40373,23,Female,Europe,Action,21,1,Easy,11,58,18,32,Medium,Medium,Purchased
40374,18,Female,USA,Sports,11,0,Medium,12,167,20,44,High,Medium,No Purchase
40375,45,Female,USA,Simulation,4,1,Easy,2,17,51,16,Low,Low,Purchased
40376,37,Male,Asia,RPG,10,0,Medium,5,77,65,34,Medium,Medium,No Purchase
40377,20,Male,Asia,Strategy,17,0,Easy,5,170,32,42,Medium,Medium,No Purchase
40378,42,Male,USA,Action,3,1,Easy,1,132,31,36,Low,Low,Purchased
40379,26,Male,Europe,Simulation,8,0,Medium,15,47,64,33,Medium,Low,No Purchase
40380,36,Male,USA,Action,20,0,Easy,12,107,84,9,Medium,Medium,No Purchase
40381,38,Male,USA,Simulation,11,0,Medium,8,13,79,17,Low,Medium,No Purchase
40382,48,Male,USA,Action,12,0,Easy,19,124,3,15,High,Medium,No Purchase
40383,33,Male,USA,Action,9,0,Easy,19,90,99,1,High,Low,No Purchase
40384,38,Female,Europe,Strategy,16,0,Medium,2,176,44,40,Medium,Medium,No Purchase
40385,34,Male,Asia,RPG,7,0,Medium,14,145,91,13,High,Low,No Purchase
40386,48,Female,Europe,Strategy,1,0,Hard,4,39,13,34,Low,Low,No Purchase
40387,41,Female,Other,Simulation,22,0,Medium,17,22,54,7,Medium,Medium,No Purchase
40388,43,Male,USA,Sports,3,0,Hard,18,82,53,39,High,Low,No Purchase
40389,15,Female,Europe,RPG,17,0,Easy,19,98,91,19,High,Medium,No Purchase
40390,21,Female,Other,Sports,12,0,Hard,4,104,1,18,Medium,Medium,No Purchase
40391,34,Male,USA,Action,18,1,Easy,18,36,4,43,Medium,Medium,Purchased
40392,34,Female,Asia,Action,17,0,Medium,0,156,73,32,Low,Medium,No Purchase
40393,39,Female,USA,Sports,15,0,Easy,18,54,62,1,Medium,Medium,No Purchase
40394,35,Male,Other,Sports,2,0,Hard,6,62,44,33,Medium,Low,No Purchase
40395,23,Female,Asia,RPG,7,0,Hard,9,16,19,48,Low,Low,No Purchase
40396,41,Male,Europe,RPG,10,0,Easy,15,138,8,24,High,Medium,No Purchase
40397,42,Female,Asia,Simulation,1,0,Medium,19,133,91,40,High,Low,No Purchase
40398,39,Female,Europe,Simulation,23,0,Easy,6,159,4,18,Medium,Medium,No Purchase
40399,48,Male,USA,Strategy,5,0,Easy,8,16,31,48,Low,Low,No Purchase
40400,16,Female,USA,Strategy,24,0,Hard,13,81,46,6,Medium,Medium,No Purchase
40401,23,Female,Europe,Action,5,1,Medium,2,58,42,6,Low,Low,Purchased
40402,33,Female,Europe,Action,17,0,Easy,12,137,98,17,High,Medium,No Purchase
40403,29,Female,Other,Action,12,0,Hard,9,160,14,20,High,Medium,No Purchase
40404,35,Female,Europe,Strategy,7,1,Hard,7,27,96,38,Low,Low,Purchased
40405,30,Female,Europe,RPG,17,1,Easy,18,120,23,15,High,Medium,Purchased
40406,16,Female,Europe,Sports,13,0,Easy,4,157,99,49,Medium,Medium,No Purchase
40407,40,Female,USA,Simulation,16,0,Easy,15,34,29,41,Medium,Medium,No Purchase
40408,43,Male,USA,Simulation,13,0,Hard,6,105,34,37,Medium,Medium,No Purchase
40409,47,Male,Europe,Strategy,2,0,Easy,11,138,83,19,High,Low,No Purchase
40410,48,Male,Europe,Strategy,23,0,Easy,5,45,49,20,Medium,Medium,No Purchase
40411,41,Male,Europe,Sports,15,1,Medium,17,149,47,18,High,Medium,Purchased
40412,21,Female,Other,Strategy,18,0,Medium,10,40,51,33,Medium,Medium,No Purchase
40413,29,Male,Asia,Simulation,5,0,Easy,15,113,63,46,High,Low,No Purchase
40414,31,Male,USA,Strategy,15,0,Medium,10,87,53,2,Medium,Medium,No Purchase
40415,23,Male,Asia,Simulation,16,0,Easy,15,159,21,18,High,Medium,No Purchase
40416,27,Female,Other,Action,11,0,Medium,17,51,17,40,Medium,Medium,No Purchase
40417,46,Male,USA,Action,8,0,Medium,7,22,57,22,Low,Low,No Purchase
40418,16,Male,Asia,Sports,16,0,Easy,3,140,72,21,Medium,Medium,No Purchase
40419,46,Male,USA,Strategy,23,0,Hard,7,40,34,1,Low,Medium,No Purchase
40420,34,Male,Asia,Action,15,0,Hard,6,40,38,48,Low,Medium,No Purchase
40421,33,Male,Europe,Simulation,15,0,Medium,15,38,79,7,Medium,Medium,No Purchase
40422,41,Female,Asia,Sports,8,0,Hard,1,83,95,4,Medium,Low,No Purchase
40423,44,Male,Asia,RPG,5,0,Medium,5,60,69,5,Low,Low,No Purchase
40424,25,Female,Europe,Simulation,21,0,Easy,19,13,82,39,Medium,Medium,No Purchase
40425,30,Male,USA,RPG,1,0,Easy,3,21,93,24,Low,Low,No Purchase
40426,40,Male,Europe,Action,16,1,Hard,4,50,32,34,Low,Medium,Purchased
40427,44,Female,USA,Simulation,14,0,Medium,6,107,98,35,Medium,Medium,No Purchase
40428,16,Male,Other,Simulation,17,0,Medium,3,150,62,4,Medium,Medium,No Purchase
40429,48,Male,USA,RPG,21,0,Medium,9,116,22,22,Medium,Medium,No Purchase
40430,36,Male,USA,RPG,19,0,Medium,14,68,70,14,Medium,Medium,No Purchase
40431,45,Female,USA,Strategy,11,0,Medium,5,17,49,49,Low,Medium,No Purchase
40432,35,Male,Asia,Strategy,9,1,Hard,18,146,61,36,High,Low,Purchased
40433,37,Female,Other,RPG,9,0,Medium,7,39,48,43,Medium,Low,No Purchase
40434,40,Male,USA,RPG,12,0,Easy,8,37,44,14,Low,Medium,No Purchase
40435,32,Male,Europe,RPG,17,0,Medium,2,10,47,43,Medium,Medium,No Purchase
40436,29,Female,Europe,RPG,19,0,Easy,1,167,91,2,Low,Medium,No Purchase
40437,48,Female,Asia,Sports,9,0,Easy,18,41,19,10,Medium,Low,No Purchase
40438,36,Female,USA,Simulation,10,1,Hard,4,60,10,9,Low,Medium,Purchased
40439,42,Female,USA,Sports,23,0,Medium,14,139,81,45,High,Medium,No Purchase
40440,21,Male,USA,Simulation,21,0,Easy,12,107,41,26,Medium,Medium,No Purchase
40441,38,Female,Europe,Action,6,0,Medium,10,86,35,7,Medium,Low,No Purchase
40442,49,Male,Europe,Action,11,0,Hard,2,34,86,32,Low,Medium,No Purchase
40443,27,Male,Other,RPG,23,0,Hard,9,17,7,27,Low,Medium,No Purchase
40444,27,Male,Europe,Strategy,2,0,Medium,15,140,46,42,High,Low,No Purchase
40445,45,Female,USA,RPG,23,1,Hard,7,43,90,12,Medium,Medium,Purchased
40446,33,Female,USA,Sports,23,0,Easy,14,149,96,25,High,Medium,No Purchase
40447,43,Male,USA,Sports,2,0,Easy,1,11,92,33,Low,Low,No Purchase
40448,36,Male,Other,Simulation,6,0,Easy,13,113,28,10,High,Low,No Purchase
40449,35,Male,USA,Simulation,0,0,Easy,12,67,83,6,Medium,Low,No Purchase
40450,30,Male,USA,Sports,21,0,Hard,7,115,7,4,Medium,Medium,No Purchase
40451,44,Male,USA,Simulation,3,1,Easy,6,77,67,3,Medium,Low,Purchased
40452,19,Male,Europe,Sports,7,0,Easy,18,127,87,46,High,Low,No Purchase
40453,20,Female,USA,Strategy,22,0,Easy,14,154,36,6,High,Medium,No Purchase
40454,35,Female,Europe,Strategy,9,0,Easy,7,51,97,36,Medium,Low,No Purchase
40455,25,Male,Other,RPG,9,1,Easy,5,177,47,20,Medium,Low,Purchased
40456,38,Female,USA,Action,8,0,Easy,15,169,51,3,High,Low,No Purchase
40457,42,Male,USA,Strategy,22,0,Medium,9,33,31,8,Low,Medium,No Purchase
40458,29,Male,Europe,Sports,24,0,Easy,19,149,72,3,High,Medium,No Purchase
40459,33,Male,USA,RPG,21,0,Easy,15,49,17,21,Medium,Medium,No Purchase
40460,31,Male,Europe,Simulation,6,1,Hard,16,57,44,6,Medium,Low,Purchased
40461,17,Female,Asia,Strategy,15,0,Easy,12,19,71,38,Medium,Medium,No Purchase
40462,17,Male,Asia,Simulation,11,0,Hard,6,143,89,13,High,Medium,No Purchase
40463,42,Female,USA,Action,20,0,Easy,11,117,85,21,Medium,Medium,No Purchase
40464,45,Female,Asia,RPG,20,0,Medium,13,113,3,36,High,Medium,No Purchase
40465,22,Male,Europe,Simulation,13,1,Easy,15,19,21,29,Low,Medium,Purchased
40466,31,Male,Asia,Sports,21,1,Easy,2,159,68,5,Low,Medium,Purchased
40467,49,Male,Other,Simulation,7,1,Medium,13,124,81,34,High,Low,Purchased
40468,41,Male,Europe,Strategy,15,0,Medium,0,29,72,14,Low,Medium,No Purchase
40469,47,Female,Europe,RPG,23,0,Easy,2,132,65,37,Medium,Medium,No Purchase
40470,25,Male,USA,Simulation,9,0,Easy,17,158,44,23,High,Low,No Purchase
40471,35,Female,USA,RPG,21,0,Hard,4,100,90,9,Medium,Medium,No Purchase
40472,20,Male,Asia,Action,15,0,Easy,1,142,81,3,Low,Medium,No Purchase
40473,35,Male,Asia,Strategy,13,0,Medium,13,112,9,41,High,Medium,No Purchase
40474,42,Male,Europe,Simulation,13,1,Easy,8,81,10,26,Medium,Medium,Purchased
40475,31,Female,Asia,Strategy,21,0,Easy,12,134,40,36,High,Medium,No Purchase
40476,32,Male,USA,RPG,17,0,Easy,8,153,98,25,Medium,Medium,No Purchase
40477,25,Male,USA,Sports,9,1,Hard,16,94,20,14,High,Low,Purchased
40478,39,Male,USA,Action,7,0,Easy,6,67,3,29,Medium,Low,No Purchase
40479,44,Male,Europe,Action,22,0,Easy,5,89,81,18,Medium,Medium,No Purchase
40480,39,Male,USA,Strategy,16,0,Easy,0,15,70,48,Low,Medium,No Purchase
40481,21,Female,Asia,Simulation,20,0,Easy,14,167,47,7,High,Medium,No Purchase
40482,41,Male,Asia,Sports,4,0,Hard,13,124,41,3,Low,Low,No Purchase
40483,40,Female,Asia,Strategy,21,0,Medium,19,101,25,2,Low,Medium,No Purchase
40484,27,Female,Europe,Sports,19,1,Hard,1,85,22,2,Low,Medium,Purchased
40485,38,Male,USA,Simulation,20,0,Hard,11,159,43,8,High,Medium,No Purchase
40486,26,Male,USA,Action,0,1,Easy,5,172,45,30,Medium,Low,Purchased
40487,28,Female,USA,Sports,15,0,Easy,10,130,19,9,Medium,Medium,No Purchase
40488,23,Male,Europe,RPG,12,1,Hard,4,79,97,37,Medium,Medium,Purchased
40489,45,Male,Other,Simulation,6,0,Hard,1,81,57,44,Medium,Low,No Purchase
40490,18,Male,Asia,Simulation,23,0,Hard,9,97,79,20,Medium,Medium,No Purchase
40491,33,Male,USA,Strategy,22,0,Easy,16,70,99,19,Medium,Medium,No Purchase
40492,15,Male,USA,Strategy,10,0,Easy,2,141,55,21,Medium,Medium,No Purchase
40493,43,Male,Asia,RPG,20,0,Easy,17,165,63,39,High,Medium,No Purchase
40494,20,Male,Europe,Simulation,13,0,Easy,1,155,4,18,Low,Medium,No Purchase
40495,15,Male,USA,Strategy,20,0,Easy,17,27,17,29,Medium,Medium,No Purchase
40496,39,Male,Asia,Sports,15,0,Hard,14,25,16,0,Low,Medium,No Purchase
40497,41,Male,Europe,Action,21,0,Easy,12,62,33,5,Medium,Medium,No Purchase
40498,36,Female,Asia,Simulation,4,0,Easy,15,96,37,36,High,Low,No Purchase
40499,31,Male,Asia,RPG,17,0,Easy,5,40,2,11,Low,Medium,No Purchase
40500,43,Male,Europe,Sports,7,1,Hard,18,74,9,47,Medium,Low,Purchased
40501,17,Female,Europe,Simulation,7,0,Easy,3,24,13,9,Low,Low,No Purchase
40502,31,Male,Europe,Action,9,0,Easy,13,100,57,34,Medium,Low,No Purchase
40503,16,Female,USA,Strategy,2,0,Easy,10,58,83,20,Medium,Low,No Purchase
40504,46,Female,Other,RPG,17,0,Hard,0,126,91,23,Low,Medium,No Purchase
40505,36,Male,Other,Action,24,1,Hard,11,10,89,5,Low,Medium,Purchased
40506,47,Female,USA,Strategy,9,0,Medium,18,41,20,35,Medium,Low,No Purchase
40507,36,Male,Asia,Action,0,0,Medium,0,155,42,22,Low,Low,No Purchase
40508,18,Female,Other,Simulation,9,0,Easy,10,53,80,4,Medium,Low,No Purchase
40509,27,Male,USA,Strategy,1,1,Easy,10,79,98,19,Medium,Low,Purchased
40510,37,Male,USA,Strategy,14,0,Easy,17,54,51,19,Medium,Medium,No Purchase
40511,27,Female,Europe,Sports,17,0,Easy,16,57,90,29,Medium,Medium,No Purchase
40512,34,Female,USA,Action,7,0,Medium,3,43,97,9,Low,Low,No Purchase
40513,47,Male,Other,RPG,4,0,Easy,10,45,36,38,Medium,Low,No Purchase
40514,48,Male,USA,Strategy,1,0,Medium,12,38,65,30,Medium,Low,No Purchase
40515,43,Female,USA,Strategy,21,1,Easy,8,59,18,10,Medium,Medium,Purchased
40516,46,Male,Asia,Action,12,0,Easy,7,120,60,25,Medium,Medium,No Purchase
40517,25,Female,Asia,Sports,2,0,Easy,19,129,98,48,High,Low,No Purchase
40518,32,Female,USA,Simulation,8,0,Easy,12,46,5,35,High,Low,No Purchase
40519,35,Male,USA,RPG,10,1,Medium,4,113,15,19,Medium,Medium,Purchased
40520,26,Female,USA,Strategy,9,0,Easy,17,139,42,36,High,Low,No Purchase
40521,34,Female,Europe,Strategy,21,0,Easy,9,73,19,48,Medium,Medium,No Purchase
40522,21,Male,Europe,Sports,10,0,Medium,16,24,9,19,Medium,Medium,No Purchase
40523,41,Male,Asia,RPG,7,0,Easy,11,57,20,41,Medium,Low,No Purchase
40524,21,Male,Asia,Action,10,1,Easy,0,126,80,29,Low,Medium,Purchased
40525,16,Male,USA,Strategy,9,1,Hard,0,79,64,13,Low,Low,Purchased
40526,47,Female,Europe,Action,2,0,Medium,16,126,61,23,High,Low,No Purchase
40527,35,Male,Europe,Sports,24,0,Medium,9,126,44,39,Medium,Medium,No Purchase
40528,43,Male,Asia,Strategy,11,0,Easy,4,172,32,36,Medium,Medium,No Purchase
40529,46,Male,Europe,Simulation,5,0,Medium,13,63,79,0,Medium,Low,No Purchase
40530,26,Male,USA,Strategy,11,0,Medium,6,64,19,23,Medium,Medium,No Purchase
40531,27,Male,Other,Simulation,13,0,Medium,8,33,96,38,Medium,Medium,No Purchase
40532,17,Female,Other,Action,10,0,Medium,17,71,3,9,Medium,Medium,No Purchase
40533,22,Male,USA,Action,8,0,Medium,10,96,82,17,Medium,Low,No Purchase
40534,16,Male,Asia,Simulation,17,0,Medium,19,34,96,4,Medium,Medium,No Purchase
40535,20,Female,Asia,Action,16,0,Medium,16,10,70,12,Low,Medium,No Purchase
40536,29,Female,Europe,RPG,7,0,Easy,19,130,52,48,High,Low,No Purchase
40537,26,Male,Europe,Strategy,13,0,Medium,11,48,23,25,Medium,Medium,No Purchase
40538,46,Male,USA,Sports,3,0,Hard,2,133,83,39,Medium,Low,No Purchase
40539,20,Male,USA,RPG,12,0,Hard,1,166,2,48,Low,Medium,No Purchase
40540,41,Male,USA,RPG,12,0,Hard,6,38,1,21,Low,Medium,No Purchase
40541,27,Female,USA,Sports,5,1,Easy,19,41,1,14,Medium,Low,Purchased
40542,37,Female,Asia,Action,5,1,Easy,12,98,92,24,Medium,Low,Purchased
40543,24,Male,USA,Action,3,0,Medium,6,49,79,12,Medium,Low,No Purchase
40544,28,Male,USA,Sports,21,0,Easy,5,79,82,19,Medium,Medium,No Purchase
40545,17,Male,USA,RPG,18,0,Medium,14,51,35,10,Medium,Medium,No Purchase
40546,26,Male,Europe,Strategy,5,0,Easy,16,27,77,43,Medium,Low,No Purchase
40547,39,Female,USA,RPG,20,0,Medium,17,122,62,43,High,Medium,No Purchase
40548,15,Female,USA,Strategy,8,0,Medium,12,69,25,47,Medium,Low,No Purchase
40549,46,Male,Other,Strategy,8,0,Medium,17,52,8,27,Medium,Low,No Purchase
40550,38,Male,USA,Action,2,0,Easy,18,31,60,26,Medium,Low,No Purchase
40551,23,Female,Europe,Strategy,17,0,Medium,3,89,43,41,Medium,Medium,No Purchase
40552,15,Male,Other,Simulation,5,0,Medium,14,174,16,40,High,Low,No Purchase
40553,24,Female,USA,Simulation,11,0,Easy,13,55,70,10,Medium,Medium,No Purchase
40554,44,Male,Europe,RPG,4,0,Hard,5,55,11,7,Low,Low,No Purchase
40555,19,Male,Europe,RPG,19,0,Easy,9,110,1,8,Medium,Medium,No Purchase
40556,18,Female,Asia,Simulation,12,0,Easy,15,67,91,34,Medium,Medium,No Purchase
40557,22,Male,Other,RPG,23,0,Medium,16,91,56,39,High,Medium,No Purchase
40558,30,Male,USA,Action,5,0,Easy,4,33,12,5,Low,Low,No Purchase
40559,15,Male,USA,Simulation,1,1,Hard,9,18,25,30,Low,Low,Purchased
40560,29,Male,Europe,Sports,8,0,Medium,16,43,44,47,Medium,Low,No Purchase
40561,38,Female,Other,Action,13,0,Hard,4,134,48,29,Medium,Medium,No Purchase
40562,29,Male,Asia,RPG,14,1,Medium,4,21,33,44,Low,Medium,Purchased
40563,20,Male,Other,Simulation,20,0,Hard,16,18,19,18,Low,Medium,No Purchase
40564,16,Male,USA,RPG,14,0,Easy,1,20,18,33,Low,Medium,No Purchase
40565,19,Female,USA,RPG,4,0,Hard,4,142,90,18,Medium,Low,No Purchase
40566,48,Male,Other,RPG,14,1,Easy,12,173,11,44,High,Medium,Purchased
40567,46,Male,USA,RPG,4,0,Easy,2,159,35,32,Medium,Low,No Purchase
40568,43,Male,Europe,Sports,20,1,Easy,12,31,1,22,Medium,Medium,Purchased
40569,43,Male,USA,Strategy,2,1,Medium,9,155,58,20,High,Low,Purchased
40570,38,Male,Europe,Action,4,0,Easy,6,162,63,0,Medium,Low,No Purchase
40571,45,Male,Other,Sports,10,0,Hard,6,82,72,46,Medium,Medium,No Purchase
40572,38,Female,Asia,RPG,5,1,Medium,6,157,45,6,Low,Low,Purchased
40573,29,Male,Europe,Simulation,13,0,Easy,1,178,16,1,Low,Medium,No Purchase
40574,26,Male,Other,RPG,18,0,Medium,2,136,90,17,Medium,Medium,No Purchase
40575,34,Male,USA,Simulation,17,0,Hard,6,58,41,11,Medium,Medium,No Purchase
40576,18,Female,Europe,Action,4,1,Easy,6,150,44,44,Medium,Low,Purchased
40577,27,Female,Europe,Strategy,20,0,Hard,6,123,70,49,Medium,Medium,No Purchase
